ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,ev_dow,ev_time,ev_year,ev_month,ev_nr_apt_loc,apt_dist,apt_elev,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,wx_cond_basic,dec_latitude,dec_longitude,crew_no,crew_age,med_certf,med_crtf_vldty,crew_tox_perf,severity_class
20171224X03602,DEST,6390.0,,Su,1217.0,2017,12,ONAP,1.0,124.0,DAYL,,0.0,0.0,,,54.0,0.0,0.0,,0.0,30.18000030517578,FATL,IMC,27.946388,-81.773887,1,70.0,CL3,WWL,Y,DEST-FATL
20171221X95947,SUBS,2900.0,,Fr,0.0,2017,12,,0.0,17.0,NITE,CLER,0.0,0.0,NONE,9.0,72.0,72.0,280.0,4.0,0.0,30.100000381469727,NONE,VMC,27.073888,-82.437225,1,61.0,CL3,WWL,N,SUBS-NONE
20171226X41907,SUBS,114001.0,,Sa,2121.0,2017,12,,20.0,126.0,DAYL,FEW,5000.0,12000.0,BKN,,39.0,28.0,90.0,15.0,23.0,29.56999969482422,NONE,VMC,60.809642,-161.84996,1,51.0,CL1,WOWL,N,SUBS-NONE
20171226X03600,SUBS,2299.0,,Su,2000.0,2017,12,OFAP,0.0,,DAYL,,0.0,2200.0,OVC,10.0,50.0,41.0,0.0,,0.0,29.959999084472656,MINR,VMC,35.490554,-82.058891,1,58.0,CL2,WWL,N,SUBS-MINR
20171226X84739,SUBS,1601.0,47.0,Mo,2125.0,2017,12,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,68.0,1.0,160.0,4.0,0.0,30.059999465942383,NONE,VMC,33.789165,-117.369163,1,50.0,CL3,WWL,N,SUBS-NONE
20171228X35517,SUBS,12500.0,,We,1250.0,2017,12,OFAP,0.0,655.0,DAWN,SCAT,1200.0,1900.0,BKN,4.0,9.0,3.0,290.0,5.0,0.0,30.639999389648438,MINR,VMC,41.695278,-86.825553,1,28.0,CL1,WWL,N,SUBS-MINR
20171229X23639,SUBS,3600.0,,Th,1915.0,2017,12,ONAP,0.0,3933.0,DAYL,FEW,1500.0,2500.0,BKN,7.0,14.0,9.0,270.0,6.0,0.0,30.209999084472656,NONE,VMC,44.484722,-103.788055,1,50.0,CL3,WOWL,N,SUBS-NONE
20180101X94108,DEST,8750.0,,Su,1756.0,2017,12,OFAP,0.0,65.0,DAYL,,0.0,0.0,,,90.0,72.0,90.0,4.0,12.0,0.0,FATL,VMC,9.865278,-85.366111,1,52.0,CL1,WOWL,N,DEST-FATL
20180102X44607,SUBS,3800.0,62.0,Tu,1705.0,2018,1,ONAP,0.0,200.0,DAYL,CLER,0.0,0.0,NONE,10.0,36.0,30.0,0.0,,0.0,30.350000381469727,NONE,VMC,45.247222,-122.769996,1,78.0,CL3,WWL,N,SUBS-NONE
20171230X01728,SUBS,3850.0,,Sa,430.0,2017,12,ONAP,1.0,1159.0,NITE,CLER,0.0,0.0,NONE,10.0,59.0,16.0,4.0,4.0,0.0,30.110000610351562,NONE,VMC,34.091667,-117.247779,1,45.0,CL3,WOWL,N,SUBS-NONE
20171227X25339,SUBS,,,Tu,2130.0,2017,12,ONAP,0.0,56.0,DAYL,,0.0,20000.0,BKN,5.0,63.0,50.0,0.0,,0.0,30.06999969482422,NONE,VMC,33.673053,-117.866668,1,73.0,BASC,WWL,N,SUBS-NONE
20180102X11535,SUBS,1600.0,,Tu,230.0,2018,1,OFAP,0.0,,NITE,CLER,0.0,0.0,NONE,10.0,27.0,27.0,0.0,,0.0,30.450000762939453,NONE,VMC,43.611946,-116.504722,1,28.0,CL3,WOWL,N,SUBS-NONE
20180104X64414,SUBS,2900.0,1476.0,Tu,1745.0,2017,12,OFAP,1.0,1027.0,DAYL,SCAT,1500.0,0.0,NONE,10.0,52.0,45.0,0.0,,0.0,30.059999465942383,NONE,VMC,38.428333,-92.875274,1,59.0,CL3,WWL,N,SUBS-NONE
20180101X32947,SUBS,2730.0,,Mo,2225.0,2018,1,ONAP,0.0,939.0,DAYL,CLER,0.0,0.0,NONE,10.0,21.0,-6.0,290.0,7.0,0.0,30.420000076293945,NONE,VMC,37.378055,-79.121391,1,24.0,CL1,WOWL,N,SUBS-NONE
20180104X85338,SUBS,2299.0,18.0,Fr,2141.0,2017,12,OFAP,0.0,,DAYL,CLER,0.0,0.0,,10.0,48.0,27.0,320.0,4.0,0.0,30.139999389648438,FATL,VMC,41.330001,-112.663612,1,71.0,CL3,WWL,Y,SUBS-FATL
20171227X12320,SUBS,1235.0,,We,2330.0,2017,12,ONAP,1.0,1900.0,DAYL,CLER,0.0,0.0,NONE,10.0,63.0,45.0,0.0,,0.0,30.25,NONE,VMC,39.443054,-122.960281,1,67.0,SPRT,NONE,N,SUBS-NONE
20180107X10632,SUBS,,,Sa,1642.0,2017,12,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,,38.438331,-0.469444,1,,,,N,SUBS-FATL
20180108X90308,DEST,3600.0,,We,2306.0,2018,1,OFAP,0.0,,NITE,CLER,0.0,0.0,NONE,,0.0,0.0,0.0,,0.0,0.0,FATL,VMC,23.81334,-89.6853,1,55.0,CL3,WOWL,N,DEST-FATL
20180109X45300,SUBS,2200.0,,Sa,1700.0,2018,1,,0.0,1008.0,DAYL,CLER,0.0,0.0,NONE,10.0,30.0,14.0,100.0,10.0,0.0,30.3700008392334,NONE,VMC,36.731945,-97.099723,1,66.0,CL3,WWL,N,SUBS-NONE
20180110X11342,SUBS,1935.0,,We,2130.0,2017,12,ONAP,0.0,25.0,DAYL,CLER,0.0,0.0,NONE,3.0,81.0,48.0,220.0,9.0,0.0,29.950000762939453,NONE,VMC,29.108612,-95.461944,1,41.0,CL1,WOWL,N,SUBS-NONE
20180111X21757,SUBS,2300.0,,Th,1600.0,2017,12,ONAP,0.0,615.0,DAYL,,0.0,9000.0,BKN,10.0,34.0,25.0,140.0,6.0,0.0,30.170000076293945,NONE,VMC,41.943611,-83.432777,1,64.0,CL3,WWL,N,SUBS-NONE
20180111X55713,SUBS,2315.0,1.0,Th,1630.0,2018,1,,0.0,973.0,DAYL,CLER,0.0,0.0,NONE,10.0,59.0,46.0,190.0,12.0,20.0,30.059999465942383,NONE,VMC,41.003055,-81.756385,1,73.0,CL3,WOWL,N,SUBS-NONE
20180111X85842,SUBS,14500.0,,Th,145.0,2018,1,ONAP,0.0,6764.0,NITE,FEW,4000.0,0.0,,10.0,27.0,12.0,280.0,21.0,27.0,29.81999969482422,NONE,VMC,41.598888,-109.063888,1,63.0,CL2,WWL,N,SUBS-NONE
20180111X60741,SUBS,1320.0,,Th,2010.0,2018,1,ONAP,0.0,4529.0,DAYL,SCAT,6000.0,0.0,,10.0,45.0,30.0,190.0,3.0,0.0,30.270000457763672,NONE,VMC,40.145,-111.667778,1,58.0,NONE,,N,SUBS-NONE
20180111X72421,SUBS,2200.0,,Th,1600.0,2018,1,ONAP,0.0,1100.0,DAYL,SCAT,8000.0,0.0,,10.0,46.0,36.0,160.0,11.0,0.0,30.200000762939453,NONE,VMC,42.842777,-76.445274,1,63.0,CL2,WWL,N,SUBS-NONE
20171213X33503,SUBS,3400.0,,We,1715.0,2017,12,OFAP,1.0,13.0,DAYL,CLER,0.0,0.0,NONE,10.0,61.0,36.0,330.0,8.0,0.0,30.100000381469727,NONE,VMC,26.177221,-80.176109,1,34.0,CL1,WOWL,N,SUBS-NONE
20180113X01419,SUBS,2300.0,,Fr,2200.0,2018,1,ONAP,0.0,4307.0,DAYL,CLER,0.0,0.0,NONE,10.0,0.0,0.0,0.0,,0.0,30.360000610351562,NONE,VMC,40.890556,-117.806663,1,27.0,CL1,WOWL,N,SUBS-NONE
20180113X55322,SUBS,2150.0,,Sa,2009.0,2018,1,OFAP,0.0,533.0,DAYL,CLER,0.0,0.0,NONE,10.0,81.0,32.0,110.0,12.0,16.0,30.1200008392334,NONE,VMC,33.897777,-117.6025,1,26.0,CL2,NONE,N,SUBS-NONE
20180116X94233,SUBS,3000.0,,Sa,1730.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,34.0,12.0,340.0,3.0,0.0,30.639999389648438,SERS,VMC,34.198612,-96.674446,1,72.0,CL3,WOWL,N,SUBS-SERS
20180116X94446,SUBS,2903.0,,Sa,2339.0,2018,1,ONAP,1.0,5055.0,DUSK,CLER,0.0,0.0,NONE,10.0,39.0,19.0,0.0,,0.0,30.229999542236328,SERS,VMC,40.168888,-105.172775,1,43.0,CL1,WWL,N,SUBS-SERS
20180112X51351,DEST,5200.0,,Fr,202.0,2018,1,OFAP,0.0,,NITE,FEW,9000.0,0.0,,10.0,41.0,30.0,30.0,3.0,0.0,30.1200008392334,FATL,Unk,40.231388,-115.533332,1,26.0,CL2,WOWL,N,DEST-FATL
20180115X64043,SUBS,2998.0,,Su,2345.0,2018,1,ONAP,0.0,25.0,DAYL,FEW,6500.0,10000.0,BKN,10.0,48.0,43.0,70.0,10.0,0.0,29.700000762939453,NONE,VMC,58.355556,-134.58,1,59.0,CL2,WWL,N,SUBS-NONE
20171217X75946,SUBS,1320.0,,Su,1930.0,2017,12,ONAP,0.0,70.0,DAYL,CLER,0.0,0.0,NONE,10.0,23.0,3.0,0.0,4.0,0.0,30.200000762939453,NONE,VMC,44.693599,-69.38134,1,66.0,CL3,WTLS,N,SUBS-NONE
20180115X10409,SUBS,3350.0,,Fr,2030.0,2018,1,ONAP,0.0,4831.0,DAYL,,0.0,0.0,,,36.0,27.0,0.0,,0.0,30.290000915527344,NONE,VMC,44.142501,-115.314163,1,35.0,CL3,WOWL,N,SUBS-NONE
20180115X40753,SUBS,1170.0,,Sa,2330.0,2018,1,ONAP,0.0,125.0,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,48.0,80.0,9.0,0.0,30.25,NONE,VMC,46.161388,-123.640274,1,84.0,BASC,WWL,N,SUBS-NONE
20180117X61126,SUBS,2575.0,,We,1930.0,2018,1,OFAP,0.0,,DAYL,SCAT,15000.0,0.0,,7.0,73.0,34.0,0.0,,0.0,30.190000534057617,SERS,VMC,34.233333,-117.170555,1,71.0,CL3,WWL,N,SUBS-SERS
20180117X85029,SUBS,3400.0,6.0,We,2320.0,2018,1,ONAP,5062.0,4414.0,DAYL,FEW,12000.0,24000.0,OVC,10.0,59.0,36.0,270.0,3.0,0.0,30.209999084472656,NONE,VMC,39.499721,-119.768058,1,44.0,CL3,WOWL,N,SUBS-NONE
20180116X95600,SUBS,7000.0,,Tu,2300.0,2018,1,ONAP,0.0,1510.0,DAYL,CLER,0.0,0.0,NONE,10.0,70.0,27.0,110.0,9.0,0.0,30.100000381469727,NONE,VMC,33.621112,-111.91333,1,65.0,CL3,WWL,N,SUBS-NONE
20180118X83308,DEST,,,We,1308.0,2018,1,OFAP,7.0,10.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,FATL,Unk,25.0,-77.933334,1,41.0,CL3,WOWL,N,DEST-FATL
20180122X32841,DEST,1320.0,,Mo,1714.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,8.0,79.0,64.0,140.0,9.0,0.0,30.110000610351562,FATL,VMC,26.338611,-81.663612,1,68.0,SPRT,NONE,Y,DEST-FATL
20180122X00121,DEST,3800.0,,Su,730.0,2018,1,ONAP,0.0,421.0,NITE,CLER,0.0,0.0,NONE,10.0,21.0,19.0,0.0,,0.0,30.040000915527344,NONE,VMC,40.298645,-74.520141,1,44.0,CL3,WWL,N,DEST-NONE
20180123X55135,SUBS,2299.0,,Sa,2100.0,2018,1,ONAP,0.0,276.0,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,37.0,340.0,9.0,0.0,30.139999389648438,MINR,VMC,38.776111,-122.9925,1,43.0,CL2,WOWL,N,SUBS-MINR
20180124X34056,SUBS,2600.0,,Su,1804.0,2018,1,ONAP,0.0,564.0,DAYL,SCAT,3900.0,7500.0,OVC,10.0,55.0,41.0,0.0,,0.0,30.1200008392334,NONE,VMC,39.402221,-77.983055,1,51.0,CL1,WWL,N,SUBS-NONE
20180125X92952,SUBS,3600.0,58.0,Mo,1445.0,2018,1,OFAP,1.0,1790.0,DAYL,CLER,0.0,0.0,NONE,10.0,41.0,18.0,280.0,12.0,0.0,30.1200008392334,SERS,VMC,32.448612,-99.733055,1,71.0,CL3,WWL,N,SUBS-SERS
20180125X95738,SUBS,2500.0,,Th,50.0,2018,1,ONAP,0.0,1383.0,NITE,FEW,25000.0,0.0,,10.0,54.0,19.0,0.0,,0.0,30.420000076293945,MINR,VMC,29.723333,-98.694442,1,40.0,CL3,WOWL,N,SUBS-MINR
20180125X22215,SUBS,2280.0,,We,2018.0,2018,1,OFAP,2.0,105.0,DAYL,CLER,0.0,0.0,NONE,10.0,37.0,28.0,140.0,5.0,0.0,30.209999084472656,NONE,VMC,41.196109,-96.11222,1,68.0,CL2,WWL,N,SUBS-NONE
20180125X42911,MINR,4200.0,,Sa,1240.0,2017,12,OFAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,19.736944,-71.580558,1,48.0,CL1,WOWL,N,MINR-NONE
20180125X54359,SUBS,3600.0,50.0,Th,1925.0,2018,1,,7671.0,5.0,DAYL,,0.0,4700.0,OVC,10.0,72.0,61.0,50.0,18.0,0.0,30.190000534057617,SERS,VMC,24.956943,-81.050552,1,65.0,CL3,WOWL,N,SUBS-SERS
20180126X71625,SUBS,2307.0,,Fr,1700.0,2018,1,ONAP,0.0,6126.0,DAYL,CLER,0.0,0.0,NONE,10.0,52.0,7.0,280.0,12.0,16.0,30.139999389648438,NONE,VMC,32.755554,-108.209724,1,47.0,CL3,WWL,N,SUBS-NONE
20180127X71946,SUBS,2150.0,10.0,Sa,2115.0,2018,1,OFAP,1.0,103.0,DAYL,CLER,0.0,0.0,NONE,10.0,46.0,34.0,180.0,8.0,0.0,30.290000915527344,SERS,VMC,41.52,-72.819999,1,68.0,CL2,WWL,N,SUBS-SERS
20180129X53056,SUBS,1669.0,,Mo,1745.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,5.0,52.0,48.0,0.0,,0.0,30.290000915527344,FATL,VMC,38.00111,-121.988891,1,69.0,CL3,WWL,Y,SUBS-FATL
20180129X74948,SUBS,4250.0,21.0,Mo,2150.0,2018,1,OFAP,0.0,,DUSK,SCAT,6000.0,0.0,OVC,1.0,34.0,25.0,190.0,4.0,0.0,29.969999313354492,MINR,IMC,39.791942,-79.478614,1,79.0,CL2,WWL,N,SUBS-MINR
20180130X90601,SUBS,12500.0,,Fr,2230.0,2018,1,ONAP,0.0,32.0,DAYL,CLER,0.0,600.0,OVC,5.0,50.0,48.0,80.0,9.0,0.0,30.170000076293945,NONE,VMC,29.607221,-95.158607,1,64.0,CL1,WOWL,N,SUBS-NONE
20180128X74947,SUBS,8093.0,,Sa,1740.0,2018,1,ONAP,0.0,438.0,DAYL,,0.0,10000.0,OVC,10.0,61.0,52.0,110.0,11.0,0.0,30.34000015258789,NONE,VMC,31.0,-86.0,1,70.0,CL3,WWL,N,SUBS-NONE
20180129X04946,SUBS,2550.0,,Mo,1428.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,39.0,28.0,50.0,11.0,0.0,30.200000762939453,NONE,VMC,40.621387,-73.27333,1,26.0,CL1,WOWL,N,SUBS-NONE
20180130X64322,MINR,3651.0,40.0,Fr,1840.0,2018,1,,1.0,5015.0,DAYL,CLER,0.0,0.0,NONE,10.0,39.0,9.0,330.0,18.0,0.0,30.010000228881836,MINR,VMC,40.439998,-105.007225,1,51.0,CL2,WOWL,N,MINR-MINR
20180131X13139,DEST,2300.0,9.0,Sa,620.0,2018,1,OFAP,0.0,,NITE,,0.0,5000.0,OVC,10.0,48.0,30.0,200.0,21.0,29.0,30.09000015258789,FATL,VMC,40.230556,-87.411109,1,68.0,BASC,NONE,Y,DEST-FATL
20180131X31336,SUBS,3003.0,,Tu,1845.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,37.0,18.0,0.0,,0.0,30.389999389648438,FATL,VMC,36.4025,-84.515274,1,50.0,BASC,,N,SUBS-FATL
20180202X64042,SUBS,4000.0,,Fr,1915.0,2018,2,ONAP,0.0,2205.0,DAYL,CLER,0.0,0.0,NONE,10.0,64.0,27.0,120.0,5.0,0.0,30.229999542236328,NONE,VMC,36.210556,-115.19444,1,29.0,CL1,WWL,N,SUBS-NONE
20180202X11309,SUBS,2150.0,,We,1458.0,2018,1,ONAP,0.0,1399.0,DAYL,CLER,0.0,0.0,NONE,10.0,30.0,21.0,0.0,3.0,0.0,30.200000762939453,NONE,VMC,41.626388,-80.214164,1,45.0,CL3,WWL,N,SUBS-NONE
20180206X32714,SUBS,2348.0,1283.4000244140625,Tu,1454.0,2018,2,,1.0,387.0,DAYL,,0.0,400.0,OVC,2.0,50.0,48.0,0.0,,0.0,30.010000228881836,FATL,IMC,32.816665,-116.983329,1,70.0,CL3,WWL,Y,SUBS-FATL
20180206X53721,SUBS,2300.0,,Mo,2000.0,2018,2,OFAP,0.0,,DAYL,FEW,25000.0,0.0,,10.0,19.0,18.0,110.0,4.0,0.0,30.25,NONE,VMC,58.373332,-134.051116,1,63.0,CL3,UNK,N,SUBS-NONE
20180202X62933,SUBS,1800.0,,Fr,1915.0,2018,2,ONAP,0.0,248.0,DAYL,CLER,0.0,0.0,NONE,10.0,72.0,43.0,0.0,3.0,0.0,30.100000381469727,NONE,VMC,34.345554,-119.063056,1,57.0,CL3,WWL,N,SUBS-NONE
20180207X20156,SUBS,2899.0,445.0,We,600.0,2018,2,ONAP,0.0,160.0,NITE,OVCT,100.0,100.0,OVC,0.5,43.0,43.0,90.0,3.0,0.0,30.420000076293945,NONE,IMC,44.580276,-124.057777,1,43.0,CL1,WWL,N,SUBS-NONE
20180207X60704,SUBS,2400.0,,Mo,1545.0,2018,2,ONAP,0.0,197.0,DAYL,CLER,0.0,0.0,NONE,10.0,57.0,41.0,280.0,6.0,0.0,30.200000762939453,NONE,VMC,32.373889,-82.079719,1,36.0,CL3,WOWL,N,SUBS-NONE
20180205X81336,SUBS,5100.0,,Su,2155.0,2018,2,ONAP,0.0,739.0,DAYL,,0.0,1000.0,BKN,,30.0,27.0,40.0,4.0,0.0,29.8700008392334,NONE,VMC,42.184444,-73.406669,1,64.0,CL3,WWL,N,SUBS-NONE
20180208X35855,SUBS,2300.0,,Th,1730.0,2018,2,ONAP,0.0,534.0,DAYL,CLER,0.0,0.0,NONE,10.0,36.0,23.0,190.0,8.0,0.0,30.469999313354492,SERS,VMC,38.515834,-89.091667,1,21.0,CL1,WWL,,SUBS-SERS
20180207X93559,SUBS,4751.0,38.0,Tu,2315.0,2018,2,OFAP,13.0,9.0,DAYL,,0.0,1400.0,BKN,10.0,73.0,70.0,150.0,12.0,0.0,30.06999969482422,SERS,VMC,29.502222,-91.260559,1,26.0,CL2,WWL,N,SUBS-SERS
20180207X21243,SUBS,,,Mo,24.0,2018,2,ONAP,0.0,583.0,DUSK,,0.0,700.0,OVC,4.0,28.0,25.0,10.0,22.0,30.0,29.790000915527344,NONE,IMC,41.518333,-81.681663,1,54.0,CL1,WWL,N,SUBS-NONE
20171124X65456,MINR,12558.0,,We,1423.0,2017,11,ONAP,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,,,,1,,,,N,MINR-NONE
20180211X22957,SUBS,1200.0,,Su,2040.0,2018,2,ONAP,0.0,4704.0,DAYL,CLER,0.0,0.0,NONE,10.0,55.0,14.0,210.0,9.0,26.0,29.75,NONE,VMC,39.192222,-119.731666,1,37.0,CL3,WOWL,N,SUBS-NONE
20180212X05358,SUBS,1600.0,,Su,30.0,2018,2,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,46.0,28.0,210.0,9.0,0.0,29.770000457763672,NONE,VMC,37.869998,-96.690002,1,31.0,CL3,WOWL,N,SUBS-NONE
20180213X20952,DEST,2900.0,8.0,Tu,313.0,2018,2,,9.0,171.0,NITE,CLER,0.0,0.0,NONE,10.0,30.0,21.0,0.0,,0.0,30.34000015258789,FATL,VMC,48.654998,-122.465278,1,61.0,CL3,WWL,Y,DEST-FATL
20180213X91052,SUBS,3200.0,,Th,0.0,2018,2,ONAP,0.0,901.0,DUSK,CLER,0.0,0.0,NONE,10.0,3.0,-4.0,190.0,4.0,0.0,30.290000915527344,NONE,VMC,46.920555,-96.815834,1,18.0,CL1,WWL,N,SUBS-NONE
20180212X74820,SUBS,2950.0,,Su,2330.0,2018,2,OFAP,0.0,,DAYL,,0.0,4200.0,OVC,10.0,10.0,1.0,90.0,9.0,0.0,30.06999969482422,NONE,VMC,64.36444,-150.537216,1,46.0,CL2,WWL,N,SUBS-NONE
20180213X94005,SUBS,1600.0,,Fr,1415.0,2018,2,ONAP,0.0,710.0,DAYL,,0.0,1800.0,BKN,10.0,52.0,43.0,160.0,5.0,0.0,30.100000381469727,NONE,VMC,32.966667,-97.275276,1,72.0,CL3,WTLS,N,SUBS-NONE
20180213X95634,MINR,545000.0,,Tu,2302.0,2018,2,OFAP,200.0,12.0,DAYL,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,NONE,VMC,21.317777,-157.920272,1,57.0,CL1,WWL,N,MINR-NONE
20180214X43741,SUBS,2778.0,27.0,Th,2015.0,2018,2,,12.0,465.0,DAYL,CLER,0.0,0.0,NONE,10.0,50.0,28.0,170.0,6.0,0.0,30.420000076293945,NONE,VMC,35.726112,-91.647499,1,70.0,BASC,WWL,N,SUBS-NONE
20180213X85037,SUBS,1650.0,,Tu,2140.0,2018,2,ONAP,0.0,1478.0,DAYL,,0.0,6500.0,BKN,10.0,70.0,41.0,180.0,9.0,0.0,30.100000381469727,NONE,VMC,33.688331,-112.082496,1,70.0,CL2,WWL,N,SUBS-NONE
20180214X83957,SUBS,1325.0,,Sa,1630.0,2018,2,ONAP,0.0,4704.0,DAYL,CLER,0.0,0.0,NONE,10.0,48.0,10.0,330.0,12.0,16.0,30.059999465942383,NONE,VMC,39.191112,-119.72583,1,59.0,CL2,WWL,N,SUBS-NONE
20180218X81015,DEST,,,Su,2205.0,2018,2,OFAP,2.0,7142.0,DAYL,,0.0,800.0,VV,,27.0,27.0,340.0,13.0,0.0,29.459999084472656,FATL,IMC,41.288055,-110.981941,1,71.0,CL3,WWL,Y,DEST-FATL
20180220X11813,DEST,4570.0,,Mo,1925.0,2018,2,,4.0,4723.0,DAYL,CLER,0.0,0.0,NONE,10.0,28.0,9.0,350.0,15.0,29.0,29.809999465942383,FATL,VMC,39.04972,-119.794166,1,64.0,CL2,WWL,Y,DEST-FATL
20180220X20935,SUBS,2299.0,26.0,Mo,730.0,2018,2,ONAP,3959.0,215.0,DAYL,SCAT,2900.0,0.0,,10.0,84.0,73.0,70.0,13.0,0.0,29.8700008392334,MINR,VMC,15.114722,145.716659,1,25.0,CL1,WOWL,N,SUBS-MINR
20180217X03946,SUBS,2300.0,,Sa,420.0,2018,2,ONAP,0.0,5673.0,NITE,FEW,12000.0,0.0,,25.0,41.0,9.0,240.0,27.0,40.0,29.799999237060547,NONE,VMC,39.908889,-105.117225,1,48.0,CL3,WWL,N,SUBS-NONE
20180221X04610,SUBS,,2.0,We,1431.0,2018,2,OFAP,1.0,427.0,DAWN,CLER,0.0,10000.0,BKN,10.0,45.0,25.0,120.0,6.0,0.0,30.1200008392334,FATL,VMC,32.818889,-117.123054,1,61.0,CL3,WWL,Y,SUBS-FATL
20180221X93251,DEST,,,We,2215.0,2018,2,ONAP,60.0,84.0,DAYL,CLER,5000.0,6000.0,BKN,10.0,82.0,63.0,140.0,8.0,0.0,30.280000686645508,FATL,VMC,30.0,-85.0,1,73.0,CL2,WWL,Y,DEST-FATL
20180222X63908,SUBS,2550.0,,Sa,2030.0,2018,2,OFAP,0.0,,DAYL,FEW,400.0,20000.0,BKN,10.0,16.0,10.0,40.0,3.0,0.0,30.729999542236328,NONE,VMC,61.580001,-150.410003,1,52.0,CL2,WWL,N,SUBS-NONE
20180222X31345,DEST,,65.0,Fr,39.0,2018,2,OFAP,0.0,,NITE,,0.0,1500.0,OVC,10.0,45.0,41.0,120.0,3.0,0.0,30.3700008392334,FATL,IMC,40.464721,-86.612777,1,35.0,CL2,WWL,Y,DEST-FATL
20180223X04505,DEST,,,Fr,308.0,2018,2,OFAP,3.0,3070.0,NITE,CLER,0.0,0.0,NONE,10.0,27.0,25.0,150.0,12.0,0.0,30.010000228881836,FATL,VMC,37.652778,-101.370552,1,68.0,CL3,WWL,Y,DEST-FATL
20180221X43129,SUBS,8000.0,,We,1815.0,2018,2,ONAP,0.0,5139.0,DAYL,,0.0,7500.0,BKN,10.0,25.0,5.0,0.0,,0.0,30.09000015258789,SERS,VMC,40.823333,-115.788612,1,60.0,CL1,WTLS,N,SUBS-SERS
20180212X35207,SUBS,10100.0,,Mo,2345.0,2018,2,ONAP,0.0,2651.0,DAYL,,0.0,0.0,,10.0,54.0,52.0,350.0,11.0,0.0,30.280000686645508,NONE,VMC,41.781387,-122.468055,1,72.0,CL2,WWL,N,SUBS-NONE
20180218X93539,SUBS,6301.0,,Sa,1930.0,2018,2,ONAP,0.0,1019.0,DAYL,,0.0,400.0,OVC,,36.0,36.0,0.0,,0.0,30.030000686645508,NONE,IMC,38.058612,-83.980003,1,40.0,CL1,WOWL,N,SUBS-NONE
20180223X55649,SUBS,2635.0,25.0,Fr,1915.0,2018,2,OFAP,0.0,89.0,DAYL,SCAT,5000.0,0.0,NONE,10.0,86.0,61.0,0.0,,0.0,30.290000915527344,MINR,VMC,28.228055,-82.156112,1,60.0,CL1,WOWL,N,SUBS-MINR
20180223X23016,DEST,,,Th,1756.0,2018,2,OFAP,0.0,,DAYL,UNK,0.0,0.0,UNK,10.0,0.0,0.0,230.0,11.0,18.0,0.0,FATL,Unk,37.781665,-109.173332,1,64.0,CL3,,Y,DEST-FATL
20180226X33831,SUBS,2300.0,,Fr,1715.0,2018,2,ONAP,0.0,6415.0,DAYL,CLER,0.0,0.0,NONE,10.0,36.0,12.0,210.0,26.0,32.0,30.0,NONE,VMC,34.264446,-110.012779,1,28.0,CL1,WOWL,N,SUBS-NONE
20180226X01845,SUBS,1323.0,,Su,1930.0,2018,2,ONAP,0.0,150.0,DAYL,CLER,0.0,0.0,NONE,10.0,86.0,61.0,200.0,7.0,0.0,30.1200008392334,NONE,VMC,28.706943,-81.581665,1,69.0,SPRT,UNK,N,SUBS-NONE
20180226X10119,SUBS,3800.0,,Sa,1730.0,2018,2,OFAP,0.0,,DAYL,,0.0,1500.0,BKN,10.0,66.0,61.0,220.0,3.0,0.0,30.229999542236328,MINR,VMC,35.926666,-78.248054,1,74.0,CL3,WOWL,N,SUBS-MINR
20180226X95618,SUBS,16000.0,,Mo,2318.0,2018,2,OFAP,0.0,,NR,CLER,0.0,0.0,NONE,10.0,66.0,43.0,20.0,5.0,0.0,30.229999542236328,FATL,VMC,33.506668,-90.269996,1,36.0,CL1,WOWL,Y,SUBS-FATL
20180227X52436,SUBS,,,We,2120.0,2018,1,OFAP,0.0,,DAYL,CLER,0.0,0.0,NONE,10.0,21.0,5.0,280.0,16.0,32.0,29.75,NONE,VMC,58.117778,-152.553054,1,56.0,CL2,WWL,N,SUBS-NONE
20180227X82228,SUBS,2558.0,,We,1700.0,2018,1,ONAP,0.0,588.0,DAYL,CLER,0.0,0.0,NONE,10.0,54.0,21.0,0.0,,0.0,30.479999542236328,NONE,VMC,33.180278,-96.588607,1,24.0,CL1,WWL,N,SUBS-NONE
