ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,apt_elev,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wind_vel_kts,altimeter,ev_highest_injury,dec_latitude,dec_longitude,crew_age,severity_class,ev_nr_apt_loc_OFAP,ev_nr_apt_loc_ONAP,light_cond_DAWN,light_cond_DAYL,light_cond_DUSK,light_cond_NBRT,light_cond_NDRK,light_cond_NITE,light_cond_NR,sky_cond_nonceil_CLER,sky_cond_nonceil_FEW,sky_cond_nonceil_OVCT,sky_cond_nonceil_SCAT,sky_cond_ceil_BKN,sky_cond_ceil_OVC,sky_cond_ceil_VV,wx_cond_basic_IMC,wx_cond_basic_Unk,wx_cond_basic_VMC,crew_no_1,crew_no_2,crew_no_3,med_certf_BASC,med_certf_CL1,med_certf_CL2,med_certf_CL3,med_certf_SPRT,med_crtf_vldty_WOWL,med_crtf_vldty_WTLS,med_crtf_vldty_WWL,crew_tox_perf_N,crew_tox_perf_Y
20220531105146,1,0.012294151462013729,0.005339381060111403,0.14177265108942128,0.3166666666666667,0.0,0.25,0.7837837837837838,0.22580645161290322,0.46428540149181785,2,0.6987114414193758,0.5098794429792992,0.18421052631578946,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20210710103448,1,0.03306619518958113,0.013196664225884312,0.021985605836537515,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.5714287104480817,1,0.560286633588801,0.5079263515447645,0.631578947368421,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20120408X21850,1,0.01009617939316648,0.005339381060111403,0.029084097407078773,0.0,0.0,0.25,0.8513513513513514,0.12903225806451613,0.5918363573552092,1,0.6636389762032247,0.27836941583960473,0.18421052631578946,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20161021X62322,1,0.010361868324565598,0.005339381060111403,0.08182983338262842,0.0,0.06333333333333334,0.25,0.7837837837837838,0.45161290322580644,0.5255102884863341,1,0.6017464253734333,0.4114335940757735,0.2236842105263158,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20160711X35718,1,0.008816041814607094,0.405685798379054,0.14502612639258602,0.08333333333333334,0.0,0.25,0.7837837837837838,0.3225806451612903,0.5714287104480817,1,0.5959625148677027,0.40666447962733365,0.5789473684210527,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20081004X12042,2,0.0504567434266143,0.005339381060111403,0.6465542738834664,0.0,0.0,0.25,0.7837837837837838,0.25806451612903225,0.7857143552240391,1,0.6537166334158266,0.3641613923638096,0.4736842105263158,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20151001X85024,1,0.011086474501108647,0.005339381060111403,0.09651976732722073,0.0,0.0,0.25,1.0,0.22580645161290322,0.6173471324098259,1,0.7405576118095863,0.4613885284102855,0.0394736842105263,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20150813X21754,2,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,1,0.3506055446746672,0.5235074590973848,0.4736842105263158,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20190517X00154,2,0.032703892101309605,0.005339381060111403,0.515232179828453,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5408167535191044,1,0.7011397867739035,0.3697225661575607,0.6710526315789473,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20090731X04043,1,0.033283577042544046,0.005339381060111403,0.035985408656216106,0.14333333333333334,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5816330204699263,2,0.6348455607146861,0.45174238244692244,0.368421052631579,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20210430103007,1,0.010603403716746614,0.0003392917728013696,0.2846297939465641,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5357145985081804,1,0.702857969534864,0.3953074981259297,0.5921052631578947,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20080625X00909,1,0.017004091609543543,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.44387775458469036,1,0.9169217479608176,0.12004962631815774,0.5394736842105263,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20140102X94028,1,0.011081643793265027,0.005339381060111403,0.1673075027112294,0.0,0.0,0.25,0.5675675675675675,0.5161290322580645,0.6428569343278809,0,0.6921005513618259,0.41095746424471935,0.6052631578947368,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20201217102426,1,0.012535686854194745,0.005339381060111403,0.027605244996549344,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5357145985081804,0,0.5832938184241117,0.5006613428985849,0.618421052631579,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20080804X01152,2,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,1,0.8240006601461374,0.3386669534100156,0.4736842105263158,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
20130509X84633,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.4193548387096774,0.5000004865682808,1,0.6800473061290675,0.40786483093971093,0.4736842105263158,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20220629105391,1,0.012294151462013729,0.005339381060111403,0.43478260869565216,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6734688912568547,1,0.7441656485003791,0.3156931717764442,0.39473684210526316,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20210517103092,1,0.012294151462013729,0.0005178663902052994,0.030562949817608202,0.08333333333333334,0.26666666666666666,0.25,0.972972972972973,0.22580645161290322,0.6479590893388014,1,0.8996278226716994,0.1136659218906102,0.6052631578947368,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20190421X71224,1,0.012294151462013729,0.0031964856512642454,0.08301291531105195,0.0,0.0,0.25,0.7837837837837838,0.6774193548387096,0.4591842196174589,1,0.7077354922065555,0.46206962522445316,0.39473684210526316,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20220128104564,1,0.011231395736417257,0.005339381060111403,0.02839396628216504,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5255102884863341,1,0.6718425339786096,0.27935578581536613,0.7368421052631579,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20100308X95624,1,0.018332536266539134,0.0137323880780961,0.08695652173913043,0.23333333333333334,0.0,0.25,0.7837837837837838,0.1935483870967742,0.5051016684426397,0,0.6322840586397436,0.3891273072903464,0.6710526315789473,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20230710192566,1,0.051669251095363,0.005339381060111403,0.08951986591738145,0.0,0.0,0.25,0.7837837837837838,0.5161290322580645,0.38775502260109995,1,0.7236309708057915,0.4749975838758966,0.42105263157894735,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20170707X03156,1,0.011811080677651695,0.005339381060111403,0.0383515725130632,0.060000000000000005,0.12666666666666668,0.25,0.7837837837837838,0.25806451612903225,0.6224492874207481,1,0.6229020239031666,0.4326319585691659,0.3026315789473685,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20080624X00903,1,0.012294151462013729,0.005339381060111403,0.13585724144730355,0.2,0.7666666666666667,0.25,0.7837837837837838,0.16129032258064516,0.6632655543715718,1,0.648579935459223,0.4063824884606012,0.0394736842105263,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20090505X32323,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.15,0.0,0.25,0.7837837837837838,0.3870967741935484,0.5714287104480817,2,0.6876440021758443,0.2782800267366279,0.381578947368421,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20120922X32829,1,0.007704979010574419,0.0008750156250131589,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.576530865459004,0,0.6462872348130648,0.46116202128277206,0.5921052631578947,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20091003X74020,1,0.010603403716746614,0.00016071715539743984,0.5291333924874297,0.25,0.0,0.25,0.7837837837837838,0.1935483870967742,0.5408167535191044,1,0.6398478777028336,0.33503196112535916,0.5,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20170923X20448,1,0.012414919158104236,0.018732477365406133,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.46428540149181785,0,0.6390361025218484,0.2964566967266047,0.2894736842105263,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20210804103632,2,0.012294151462013729,0.005339381060111403,0.045351473922902494,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5663265554371559,1,0.6325278814593005,0.46067693257116016,0.6052631578947368,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
20240322193979,1,0.010603403716746614,0.012660940373672522,0.023464458247066944,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.683673201278701,1,0.6647682067996632,0.5285653268645075,0.7763157894736842,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110606X62332,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.5483870967741935,0.47448971151366415,1,0.6088439935192258,0.39572703445887236,0.06578947368421054,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20191224X44852,1,0.011086474501108647,0.005339381060111403,0.11199842255742876,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.5969385123661315,1,0.7528001119673564,0.43702973157895775,0.06578947368421054,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20140902X63401,2,0.012052616069832711,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.4193548387096774,0.4693875565027401,1,0.7642664684859204,0.338694717618803,0.48684210526315785,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20100517X13634,1,0.005869310029998695,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.576530865459004,1,0.7127268107082686,0.46092623907891656,0.13157894736842105,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20180809X51217,1,0.022680173325797425,0.016589581956558977,0.16287094547964112,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.4897961765464345,1,0.7594917826496883,0.3035741528873629,0.19736842105263155,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20230830192969,1,0.006062538343743509,0.0017678887120328075,0.03746426106674554,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5153059784644913,1,0.7501465247191872,0.27066678113323883,0.3421052631578948,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20170719X04527,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5918363573552092,2,0.6866786431034988,0.5366160043727768,0.4473684210526315,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
20120714X84601,1,0.016400253129091002,0.01316987776079048,0.11258996352164052,0.03666666666666667,0.12666666666666668,0.07500000000000001,0.7837837837837838,0.22580645161290322,0.5867351754808503,2,0.7246621332103504,0.44573897833858056,0.5263157894736842,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
20230502107202,1,0.012294151462013729,0.005339381060111403,0.14413881494626835,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5306124434972563,1,0.7000496531310381,0.5092758640579574,0.18421052631578946,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20210517103091,2,0.01350182842291881,0.005339381060111403,0.08695652173913043,0.18333333333333335,0.0,0.25,0.7837837837837838,0.16129032258064516,0.6734688912568547,1,0.7312845154027385,0.48363362853778563,0.06578947368421054,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
20191210X20755,1,0.00963726214802255,0.005339381060111403,0.18012422360248445,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.7040818213223954,1,0.5961497162153548,0.42406494998686894,0.5789473684210527,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110115X22545,1,0.011086474501108647,0.0015893140946288777,0.08695652173913043,0.03666666666666667,0.0,0.25,0.8108108108108109,0.12903225806451613,0.7040818213223954,1,0.6589383376275479,0.47384531096463023,0.0394736842105263,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20160906X31104,1,0.02896009352250385,0.005339381060111403,0.08695652173913043,0.03666666666666667,0.09000000000000001,0.25,0.7837837837837838,0.3548387096774194,0.5969385123661315,1,0.5917089045404833,0.4025117139720893,0.052631578947368446,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20170710X84959,1,0.011811080677651695,0.005339381060111403,0.032929113674455286,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5408167535191044,0,0.5775384506690833,0.49904078403063507,0.7894736842105262,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
20100118X55330,2,0.05589128975068717,0.016053858104347188,0.09888593118406783,0.0,0.016666666666666666,0.05,0.7297297297297298,0.29032258064516125,0.5306124434972563,1,0.7097813883967983,0.49671092590346755,0.15789473684210528,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20131208X45633,2,0.012294151462013729,0.005339381060111403,0.727693976141181,0.0,0.0,0.25,0.6891891891891893,0.3870967741935484,0.4540820646065349,1,0.6558502805463117,0.36315673850549823,0.4342105263157895,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20110403X03645,1,0.48304663082281446,0.005339381060111403,0.38262841368431433,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.5714287104480817,1,0.6303286679478357,0.37283060429929293,0.6052631578947368,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20190908X00550,2,0.013298938693486756,0.005339381060111403,0.2662920240559992,0.0,0.0,0.25,0.7837837837837838,0.3870967741935484,0.46428540149181785,1,0.6567772633917532,0.31398155406988404,0.10526315789473681,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20141105X64342,1,0.01009617939316648,0.008375149555978208,0.2663906142167012,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.7091839763333176,1,0.656790976944408,0.3139784198485125,0.2894736842105263,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20080827X01336,1,0.02896009352250385,0.005339381060111403,0.08695652173913043,0.3666666666666667,0.0,0.25,0.7837837837837838,0.0,0.6326526243060311,0,0.7221884314404906,0.42433878108344625,0.24999999999999997,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20090903X21623,1,0.018332536266539134,0.005517955677515332,0.08695652173913043,0.0,0.04,0.125,0.7837837837837838,0.3225806451612903,0.576530865459004,1,0.8920061973805358,0.08078864975624245,0.618421052631579,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20210105102493,1,0.012535686854194745,0.005339381060111403,0.03973183476289066,0.0,0.0,0.25,0.5405405405405406,0.12903225806451613,0.41836697953007196,0,0.9029635826489457,0.12265930661992275,0.18421052631578946,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20171220X15233,1,0.007946514402755435,0.005339381060111403,0.028689736764270925,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.6581633993606477,1,0.9111049111065599,0.11683988962703529,0.11842105263157895,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20080326X00388,1,0.01350182842291881,0.003553634886072105,0.15882874889086068,0.0,0.0,0.25,0.7027027027027027,0.22580645161290322,0.38265286759017414,1,0.7504854242212973,0.5668410429095542,0.6578947368421052,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20120829X75510,1,0.024612456463245558,0.005339381060111403,0.029084097407078773,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5459179353934633,1,0.6903343761030574,0.5361937997911976,0.6710526315789473,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20240116193667,1,0.008791888275388992,0.005339381060111403,0.1403923888395938,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.42346913454099244,1,0.6087433484826789,0.4079414224343616,0.5657894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20220526105133,1,0.012294151462013729,0.014982410399923608,0.6531598146504978,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6326526243060311,1,0.6397613510106326,0.3423323892466851,0.4605263157894737,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20170915X44656,1,0.006352380814360728,0.005339381060111403,0.08715370206053435,0.0,0.0,0.25,0.7837837837837838,0.3548387096774194,0.49489833155735674,1,0.643311611092256,0.28657015875768743,0.3026315789473685,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20100514X20928,1,0.014951040776004907,0.002125037946840667,0.13516711032238982,0.0,0.0,0.25,0.7837837837837838,0.3225806451612903,0.6122449773989018,1,0.6336772726565464,0.4802986450322774,0.39473684210526316,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20080825X01303,1,0.011569545285470679,0.005339381060111403,0.7162575174997534,0.3,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6938775113005473,1,0.6385917992125796,0.34628369380891655,0.6052631578947368,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
20111126X22009,1,0.013984899207280842,0.027482633618198693,0.09553386572020112,0.0,0.030000000000000002,0.05,1.0,0.3548387096774194,0.4897961765464345,1,0.7189440359098016,0.4623824316119276,0.368421052631579,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
20110427X22619,1,0.00963726214802255,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.8243243243243243,0.3870967741935484,0.5153059784644913,1,0.7846870442884761,0.37965070883495067,0.07894736842105263,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20130327X71500,1,0.010603403716746614,0.005339381060111403,0.060139998028196785,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5816330204699263,2,0.6737779516561035,0.2768901576562166,0.8684210526315789,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20211118104266,1,0.010603403716746614,0.0017678887120328075,0.5332741792369121,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.6989796663114731,1,0.6436903776394493,0.3600104517684436,0.7236842105263158,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
20090305X52415,1,0.008043128559627842,0.005339381060111403,0.021591245193729666,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5663265554371559,1,0.5866380395349975,0.49462146532914886,0.0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20240201193735,1,0.012294151462013729,0.005339381060111403,0.4863452627427783,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5663265554371559,1,0.6867031576832268,0.28835599371686804,0.4605263157894737,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20100621X92620,1,0.008671120579298483,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5663265554371559,1,0.5929457801078334,0.42302437184961517,0.4736842105263158,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20170921X30609,1,0.005869310029998695,0.005339381060111403,0.08695652173913043,0.0,0.15,0.25,1.0,0.0967741935483871,0.5918363573552092,1,0.9175141062993248,0.10998127022592097,0.09210526315789472,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20220608105224,1,0.011328009893289663,0.0006964410076092291,0.4634723454599231,0.0,0.0,0.25,0.7837837837837838,0.3225806451612903,0.6326526243060311,0,0.7282364240962661,0.3294268860432279,0.6842105263157895,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
20140919X41816,1,0.08879807158142883,0.005339381060111403,0.04485852311939269,0.016666666666666666,0.26666666666666666,0.05,0.7837837837837838,0.22580645161290322,0.5306124434972563,1,0.601376198943624,0.42337107775355287,0.5921052631578947,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
20221013106124,1,0.010603403716746614,0.005339381060111403,0.5325840481119983,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.7704078901912723,1,0.66709725971427,0.3413474671147785,0.6578947368421052,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20220725105566,1,0.012294151462013729,0.005339381060111403,0.10036478359459725,0.2,0.0,0.05,0.7837837837837838,0.22580645161290322,0.5000004865682808,1,0.7358460241123155,0.46145016439906394,0.24999999999999997,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20210803103614,1,0.012294151462013729,0.009268022642997857,0.07482993197278912,0.21666666666666667,0.13333333333333333,0.25,0.7837837837837838,0.12903225806451613,0.576530865459004,1,0.663203114281659,0.4677469926480264,0.4342105263157895,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20150310X20438,1,0.016400253129091002,0.005339381060111403,0.35068520161687866,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.6020406673770555,1,0.6683587880829012,0.3241299798103998,0.4736842105263158,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20080330X00398,1,0.11108212686404938,0.005339381060111403,0.021985605836537515,0.23,0.0,0.25,0.7837837837837838,0.3225806451612903,0.6275514424316722,0,0.5602881935177568,0.5078810190544127,0.21052631578947364,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20230510130453,1,0.013984899207280842,0.0002500044640994047,0.029084097407078773,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6683677093824958,0,0.7017117969252102,0.5388354990766029,0.6447368421052632,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20230711192584,1,0.005796849412344391,0.005339381060111403,0.08695652173913043,0.25,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5714287104480817,1,0.7623004446073968,0.3438814157525345,0.5131578947368421,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20170424X60355,1,0.012294151462013729,0.005339381060111403,0.0911958986493148,0.0,0.0,0.25,0.7837837837837838,0.4193548387096774,0.4591842196174589,1,0.6862755001981308,0.43853213862214013,0.6447368421052632,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20130927X52948,1,0.011207242197199156,0.008196574938574279,0.25248940155772454,0.0,0.0,0.25,0.7837837837837838,0.6129032258064516,0.5000004865682808,1,0.6444189236995702,0.29541903091894406,0.3421052631578948,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
