ev_id,severity_class_1.0,severity_class_2.0,severity_class_3.0,severity_class_4.0,severity_class_5.0,severity_class_6.0,severity_class_7.0,severity_class_8.0,severity_class_9.0,ev_year_1.0,ev_year_2.0,ev_year_3.0,ev_year_4.0,ev_year_5.0,ev_year_6.0,ev_year_7.0,ev_year_8.0,ev_year_9.0,ev_year_10.0,ev_year_11.0,ev_year_12.0,ev_year_13.0,ev_year_14.0,ev_year_15.0,ev_year_16.0,ev_year_17.0,ev_month_1.0,ev_month_2.0,ev_month_3.0,ev_month_4.0,ev_month_5.0,ev_month_6.0,ev_month_7.0,ev_month_8.0,ev_month_9.0,ev_month_10.0,ev_month_11.0,ev_month_12.0,ev_dow_1.0,ev_dow_2.0,ev_dow_3.0,ev_dow_4.0,ev_dow_5.0,ev_dow_6.0,ev_dow_7.0,ev_nr_apt_loc_1.0,ev_nr_apt_loc_2.0,light_cond_1.0,light_cond_2.0,light_cond_3.0,light_cond_4.0,light_cond_5.0,light_cond_6.0,light_cond_7.0,sky_cond_nonceil_1.0,sky_cond_nonceil_2.0,sky_cond_nonceil_3.0,sky_cond_nonceil_4.0,sky_cond_nonceil_5.0,sky_cond_nonceil_6.0,sky_cond_nonceil_7.0,sky_cond_nonceil_8.0,sky_cond_nonceil_9.0,sky_cond_ceil_1.0,sky_cond_ceil_2.0,sky_cond_ceil_3.0,sky_cond_ceil_4.0,sky_cond_ceil_5.0,sky_cond_ceil_6.0,sky_cond_ceil_7.0,sky_cond_ceil_8.0,sky_cond_ceil_9.0,sky_cond_ceil_10.0,wx_cond_basic_1.0,wx_cond_basic_2.0,wx_cond_basic_3.0,Aircraft_Key_1.0,Aircraft_Key_2.0,Aircraft_Key_3.0,acft_category_1,acft_category_2,acft_category_3,acft_category_4,acft_category_5,acft_category_6,acft_category_7,acft_category_8,acft_category_9,acft_category_10,acft_category_11,category_no_1.0,category_no_2.0,category_no_3.0,category_no_4.0,category_no_5.0,Cause_Factor_1,Cause_Factor_2,eng_type_1.0,eng_type_2.0,eng_type_3.0,eng_type_4.0,eng_type_5.0,eng_type_6.0,eng_type_7.0,eng_type_8.0,eng_type_9.0,eng_type_10.0,eng_type_12.0,eng_type_13.0,eng_type_14.0,eng_type_15.0,eng_type_16.0,eng_type_17.0,eng_type_18.0,eng_type_19.0,eng_type_20.0,eng_type_21.0,eng_type_23.0,eng_type_24.0,eng_type_25.0,eng_type_26.0,eng_type_27.0,eng_type_28.0,eng_type_29.0,eng_type_30.0,eng_type_31.0,eng_type_32.0,eng_type_33.0,eng_type_34.0,eng_type_35.0,eng_type_36.0,eng_type_37.0,eng_type_38.0,eng_type_39.0,eng_type_40.0,eng_type_41.0,eng_type_42.0,eng_type_43.0,crew_no_1,crew_no_2,crew_no_3,crew_no_4,crew_no_5,crew_no_6,crew_no_7,crew_no_8,crew_no_9,crew_no_10,crew_no_11,crew_no_12,crew_no_13,crew_no_14,crew_no_15,crew_no_16,crew_no_17,crew_no_18,crew_no_19,crew_no_20,crew_no_21,crew_no_22,homebuilt_1.0,homebuilt_2.0,med_certf_1.0,med_certf_2.0,med_certf_3.0,med_certf_4.0,med_certf_5.0,med_certf_6.0,med_certf_7.0,med_certf_8.0,med_certf_9.0,med_certf_10.0,med_certf_11.0,med_certf_12.0,med_certf_13.0,med_certf_14.0,med_crtf_vldty_1.0,med_crtf_vldty_2.0,med_crtf_vldty_3.0,med_crtf_vldty_4.0,med_crtf_vldty_5.0,med_crtf_vldty_6.0,med_crtf_vldty_7.0,crew_tox_perf_1.0,crew_tox_perf_2.0,ev_time,apt_dist,apt_elev,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,dec_latitude,dec_longitude,cert_max_gr_wt,afm_hrs_last_insp,afm_hrs,crew_age
20131230X91706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.449803068586918,-0.0370353653799767,3.47374021550988,-0.351428992484103,0.211966752423003,-0.0489866562120516,-0.379210442047685,-0.0444526784658553,1.46786182658484,-0.462562598671183,-0.238515700258411,-0.000832496662110715,-0.01036877201279,-0.00296947294201242,-0.148153023910359,-0.00659531359390866,0.307159469415705,-0.277422563522454
20131230X25135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.54659738102731,-0.054202041224148,-0.332935422805884,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0104143656478824,-0.00545695564412584,-0.130847509773906,-0.00651351445188493,0.0464216054249747,-1.15912304744588
20131230X02650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.796260111593901,-0.054202041224148,-0.492585418608545,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0105823332807199,0.0159704635215063,-0.154662862561421,-0.00524562775051715,-0.191230245717028,0.793213738384571
20131231X81128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.423391545128987,-0.054202041224148,-0.492585418608545,3.52272714878735,-0.317329187076661,0.164956585011493,-0.379210442047685,-0.299584511168135,1.95872432756045,0.739303679692121,-0.238515700258411,-0.00236484142104948,-0.0103177240534605,-0.00552436668651281,-0.131982677367863,-0.00659531359390866,0.156718893989999,1.48597840432441
20131231X91015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.330174403512758,-0.054202041224148,-0.322830992691792,-0.351428992484103,-0.317329187076661,-0.0133294493414607,0.22064283676716,-0.71172054861028,0.690662866706804,-0.462562598671183,-0.238515700258411,-0.00456340866683704,-0.0103757578816407,-0.00295321247632667,-0.120376167886788,-0.00647261488087307,0.0953811740829746,-2.10380213736385
20131231X75019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.94385391915293,-0.054202041224148,-0.451494069477903,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-0.76093525583895,-0.397712139130551,-0.986450678293184,-0.462562598671183,-0.238515700258411,0.000300099355862974,-0.0103683671303682,1.22E-05,-0.107611324126165,-0.00659531359390866,-0.196761149225326,-1.66295189540213
20140101X85805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.41764700179152,-0.0507687060553137,-0.0264343760117466,-0.351428992484103,-0.317329187076661,-0.102472466517937,0.166110720511265,0.406934410161256,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.00243145350383084,-0.0103544827262622,-0.0012007802602479,-0.0613011196298202,-0.00660894678424594,0.374083401866111,0.163427678439261
20140101X91657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0681434413079,-0.054202041224148,0.586567717576529,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-0.133815918896157,-0.0837037296508215,0.567947241462902,-0.702935854343844,-0.238515700258411,-0.00296443911773775,-0.0103701598924729,-0.00153998631875168,-0.10821365795153,-0.00659531359390866,-0.0717074209027084,-0.907208623467763
20140102X94028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.0659984483562135,-0.054202041224148,-0.492585418608545,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0105200872390583,0.0059188883307398,-0.131982677367863,-0.00659531359390866,0.237138231000652,-0.0884867455388617
20140103X02940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.176366119845981,-0.0507687060553137,-0.208987746739683,-0.351428992484103,-0.269211374394873,-0.0935581648002901,-0.515540732687423,-0.122954780835787,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.000232886258043293,-0.0103781456488595,-0.000928784498451335,-0.100661318448874,-0.00659531359390866,-0.196761149225326,-1.53699468341307
20140103X30432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.174751780241813,-0.054202041224148,-0.41511812106717,-0.351428992484103,-0.317329187076661,-0.0133294493414607,0.356973127406897,0.30880678219884,-0.659209010976113,-0.943309110016504,-0.238515700258411,-0.000632634999008374,-0.0103964485087934,-0.000440774113423407,-0.11108632696481,-0.00659531359390866,0.476736970980123,-1.91486631938025
20140103X70727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.02355842229701,-0.054202041224148,-0.492585418608545,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0103835682914737,-0.0024491058183854,-0.131959510682272,-0.00659531359390866,-0.196761149225326,0.667256526395509
20140103X15141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.26700667675585,-0.0507687060553137,-0.256141753938782,-0.351428992484103,-0.317329187076661,-0.0133294493414607,0.166110720511265,0.171428103051458,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.00129885748585713,-0.0103812101044165,-0.000350558781812393,-0.0608377859180008,-0.00659531359390866,0.234372779246503,0.982149556368164
20140104X70540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0955779304452495,-0.054202041224148,-0.427243437204081,0.268435990119328,-0.317329187076661,0.0312420592467777,0.22064283676716,0.191053628643941,-0.495588177317578,-0.943309110016504,-0.238515700258411,-0.000299511048204471,-0.0103975900054271,-0.000477596803557374,-0.154662862561421,-0.00633628297750019,-0.184537852471988,1.17108537435175
20140105X41404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.710811065112358,-0.054202041224148,-0.440042382015264,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-0.133815918896157,0.171428103051458,0.895188908779973,-0.943309110016504,-0.238515700258411,-0.00116562061291461,-0.0103911738024759,-0.000860625991764743,-0.129642842123175,-0.00528652732152902,-0.0576036169565485,1.29704258634081
20140106X95024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.283565832704644,-0.054202041224148,-0.494606304631364,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0104034203594511,0.00828635084119932,0.813241261429221,-0.00659531359390866,0.176574837584789,0.226406284433792
20140106X13945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.39642698876193,-0.0507687060553137,-0.106596188250213,-0.351428992484103,-0.317329187076661,-0.0133294493414607,0.275174953023055,-0.260333459983169,0.240705574145831,-0.943309110016504,-0.238515700258411,-0.00129885748585713,-0.0103842858252267,-0.000788858065943508,-0.107194323785527,-0.00659531359390866,-0.196761149225326,-0.0255081395443308
20140106X20759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.244725357031215,-0.054202041224148,0.018698745164533,-0.351428992484103,-0.317329187076661,-0.0133294493414607,0.275174953023055,0.132177051866492,0.731568075121438,0.0181839126741387,-0.238515700258411,-0.00123224540307579,-0.010378029462629,-0.000377847594335741,-0.131959510682272,-0.00659531359390866,-0.196761149225326,0.541299314406447
20140106X31044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.1768967731935,-0.054202041224148,-0.108617074273032,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-0.706403139583055,-0.338835562353101,-0.659209010976113,0.258557168346799,-0.238515700258411,-0.000166274175261958,-0.0103631451608474,-0.000454172689898743,0.0302072884545033,-0.00659531359390866,0.418385938967579,0.226406284433792
20140106X40632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.353417968339585,-0.054202041224148,0.108964987517092,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-0.76093525583895,-0.358461087945584,0.64975765829217,1.4604234467101,-0.238515700258411,-0.00223159184072781,-0.0103547545296439,-0.00122692057648436,0.614007765346896,-0.00659531359390866,2.74125479438258,0.478320708411916
20140106X62933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.602057733226758,-0.054202041224148,2.60139108232656,3.52272714878735,-0.317329187076661,-0.0133294493414607,0.057046487999475,-0.162205832020753,1.95872432756045,-0.462562598671183,-0.238515700258411,0.000899709759930397,-0.01036542167482,-0.00244321784719218,-0.130801176402724,-0.00659531359390866,-0.175633097823628,-0.340401169516985
20140106X72153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.376722253743642,-0.054202041224148,-0.492585418608545,-0.351428992484103,-0.317329187076661,-0.0133294493414607,-1.44258670903763,-0.71172054861028,-0.986450678293184,-0.462562598671183,-0.238515700258411,-0.201435152472174,-0.0103626614165844,-0.000758269779315116,-0.131982677367863,-0.00659531359390866,0.310975792836431,0.226406284433792
